"Phone ID","Brand","Model","Slug","Missing","Display","Chipset","RAM","Storage","Battery","Main Camera","5G","PTA Status","Data Confidence","Last Verified At","Admin Editor"
"6a613ed13c7e1590f049852a","Motorola","Moto G Stylus 5G 2021 TD-LTE US 128GB XT2131-4","motorola-moto-g-stylus-5g-2021-td-lte-us-128gb-xt2131-4","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a613ed13c7e1590f049852a/edit"
"6a613ed13c7e1590f0498527","Motorola","Moto G Stylus 5G 2021 TD-LTE US 256GB XT2131-1","motorola-moto-g-stylus-5g-2021-td-lte-us-256gb-xt2131-1","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a613ed13c7e1590f0498527/edit"
"6a613ed13c7e1590f0498528","Motorola","Moto G Stylus 5G 2021 TD-LTE US 256GB XT2131DL","motorola-moto-g-stylus-5g-2021-td-lte-us-256gb-xt2131dl","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a613ed13c7e1590f0498528/edit"
"6a61394694618d073c6ae48d","Motorola","Moto G Stylus 5G 256GB","motorola-moto-g-stylus-5g-256gb","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a61394694618d073c6ae48d/edit"
"6a613f853c7e1590f0498872","Motorola","Moto G Stylus 5G 3rd gen 2022 TD-LTE NA 256GB XT2215-2","motorola-moto-g-stylus-5g-3rd-gen-2022-td-lte-na-256gb-xt2215-2","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a613f853c7e1590f0498872/edit"
"6a613f853c7e1590f0498873","Motorola","Moto G Stylus 5G 3rd gen 2022 TD-LTE US 256GB XT2215-4 / XT2215-3","motorola-moto-g-stylus-5g-3rd-gen-2022-td-lte-us-256gb-xt2215-4-xt2215-3","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a613f853c7e1590f0498873/edit"
"6a613f853c7e1590f0498874","Motorola","Moto G Stylus 5G 3rd gen 2022 TD-LTE US 256GB XT2215DL","motorola-moto-g-stylus-5g-3rd-gen-2022-td-lte-us-256gb-xt2215dl","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a613f853c7e1590f0498874/edit"
"6a61394694618d073c6ae48e","Motorola","Moto G Stylus 5G 512GB","motorola-moto-g-stylus-5g-512gb","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a61394694618d073c6ae48e/edit"
"6a61393f94618d073c6ae468","Motorola","Moto G Stylus 64GB","motorola-moto-g-stylus-64gb","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a61393f94618d073c6ae468/edit"
"6a613d99ac229cc2058baaa3","Motorola","Moto G10 2021 Dual SIM TD-LTE LATAM 128GB XT2127-1","motorola-moto-g10-2021-dual-sim-td-lte-latam-128gb-xt2127-1","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a613d99ac229cc2058baaa3/edit"
"6a613d99ac229cc2058baaa2","Motorola","Moto G10 2021 Global Dual SIM TD-LTE 64GB XT2127-2","motorola-moto-g10-2021-global-dual-sim-td-lte-64gb-xt2127-2","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a613d99ac229cc2058baaa2/edit"
"6a613da0ac229cc2058baac9","Motorola","Moto G10 Power 2021 Dual SIM TD-LTE IN 64GB XT2127-4","motorola-moto-g10-power-2021-dual-sim-td-lte-in-64gb-xt2127-4","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a613da0ac229cc2058baac9/edit"
"6a6142ad65705bc098ad8467","Motorola","Moto G13 2023 Dual SIM TD-LTE APAC 128GB XT2331-3","motorola-moto-g13-2023-dual-sim-td-lte-apac-128gb-xt2331-3","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a6142ad65705bc098ad8467/edit"
"6a6142ad65705bc098ad8468","Motorola","Moto G13 2023 Dual SIM TD-LTE IN 128GB XT2331-2","motorola-moto-g13-2023-dual-sim-td-lte-in-128gb-xt2331-2","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a6142ad65705bc098ad8468/edit"
"6a6142ae65705bc098ad8469","Motorola","Moto G13 2023 Dual SIM TD-LTE IN 64GB XT2331-2","motorola-moto-g13-2023-dual-sim-td-lte-in-64gb-xt2331-2","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a6142ae65705bc098ad8469/edit"
"6a6142ad65705bc098ad8465","Motorola","Moto G13 2023 Dual SIM TD-LTE LATAM 128GB XT2331-1","motorola-moto-g13-2023-dual-sim-td-lte-latam-128gb-xt2331-1","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a6142ad65705bc098ad8465/edit"
"6a6142a665705bc098ad8442","Motorola","Moto G13 2023 Global Dual SIM TD-LTE 128GB XT2331-2","motorola-moto-g13-2023-global-dual-sim-td-lte-128gb-xt2331-2","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a6142a665705bc098ad8442/edit"
"6a6142ae65705bc098ad846a","Motorola","Moto G13 2023 Global Dual SIM TD-LTE 64GB XT2331-2","motorola-moto-g13-2023-global-dual-sim-td-lte-64gb-xt2331-2","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a6142ae65705bc098ad846a/edit"
"6a6142ad65705bc098ad8466","Motorola","Moto G13 2023 TD-LTE LATAM 128GB XT2331-1","motorola-moto-g13-2023-td-lte-latam-128gb-xt2331-1","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a6142ad65705bc098ad8466/edit"
"6a6142b065705bc098ad8473","Motorola","Moto G14 2023 Dual SIM TD-LTE EU 128GB XT2341-3","motorola-moto-g14-2023-dual-sim-td-lte-eu-128gb-xt2341-3","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a6142b065705bc098ad8473/edit"
"6a6142b065705bc098ad8474","Motorola","Moto G14 2023 Dual SIM TD-LTE IN 128GB XT2341-3","motorola-moto-g14-2023-dual-sim-td-lte-in-128gb-xt2341-3","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a6142b065705bc098ad8474/edit"
"6a6142b065705bc098ad8476","Motorola","Moto G14 2023 Dual SIM TD-LTE LATAM 128GB XT2341-2","motorola-moto-g14-2023-dual-sim-td-lte-latam-128gb-xt2341-2","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a6142b065705bc098ad8476/edit"
"6a6142b065705bc098ad8475","Motorola","Moto G14 2023 Dual SIM TD-LTE MEA 128GB XT2341-4","motorola-moto-g14-2023-dual-sim-td-lte-mea-128gb-xt2341-4","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a6142b065705bc098ad8475/edit"
"6a613ec63c7e1590f04984ef","Motorola","Moto G20 2021 Dual SIM TD-LTE LATAM 128GB XT2128-1","motorola-moto-g20-2021-dual-sim-td-lte-latam-128gb-xt2128-1","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a613ec63c7e1590f04984ef/edit"
"6a613ec63c7e1590f04984ee","Motorola","Moto G20 2021 Dual SIM TD-LTE LATAM 64GB XT2128-1","motorola-moto-g20-2021-dual-sim-td-lte-latam-64gb-xt2128-1","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a613ec63c7e1590f04984ee/edit"
"6a613ec63c7e1590f04984f1","Motorola","Moto G20 2021 Global Dual SIM TD-LTE 128GB XT2128-2","motorola-moto-g20-2021-global-dual-sim-td-lte-128gb-xt2128-2","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a613ec63c7e1590f04984f1/edit"
"6a613ec43c7e1590f04984e3","Motorola","Moto G20 2021 Global Dual SIM TD-LTE 64GB XT2128-2","motorola-moto-g20-2021-global-dual-sim-td-lte-64gb-xt2128-2","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a613ec43c7e1590f04984e3/edit"
"6a613ecc3c7e1590f0498510","Motorola","Moto G20 2021 TD-LTE LATAM 128GB XT2128-1","motorola-moto-g20-2021-td-lte-latam-128gb-xt2128-1","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a613ecc3c7e1590f0498510/edit"
"6a613ec63c7e1590f04984f0","Motorola","Moto G20 2021 TD-LTE LATAM 64GB XT2128-1","motorola-moto-g20-2021-td-lte-latam-64gb-xt2128-1","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a613ec63c7e1590f04984f0/edit"
"6a613f0a3c7e1590f0498655","Motorola","Moto G200 5G 2021 Global Dual SIM TD-LTE 128GB XT2175-1","motorola-moto-g200-5g-2021-global-dual-sim-td-lte-128gb-xt2175-1","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a613f0a3c7e1590f0498655/edit"
"6a613f8b3c7e1590f049888f","Motorola","Moto G200 5G 2021 Global TD-LTE 128GB XT2175-1","motorola-moto-g200-5g-2021-global-td-lte-128gb-xt2175-1","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a613f8b3c7e1590f049888f/edit"
"6a61394994618d073c6ae49d","Motorola","Moto G22 64GB","motorola-moto-g22-64gb","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a61394994618d073c6ae49d/edit"
"6a6142af65705bc098ad8470","Motorola","Moto G23 2023 Premium Edition Dual SIM TD-LTE MEA 128GB XT2333-5","motorola-moto-g23-2023-premium-edition-dual-sim-td-lte-mea-128gb-xt2333-5","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a6142af65705bc098ad8470/edit"
"6a6142af65705bc098ad846f","Motorola","Moto G23 2023 Premium Edition Global Dual SIM TD-LTE 128GB XT2333-3","motorola-moto-g23-2023-premium-edition-global-dual-sim-td-lte-128gb-xt2333-3","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a6142af65705bc098ad846f/edit"
"6a6142ae65705bc098ad846d","Motorola","Moto G23 2023 Standard Edition Dual SIM TD-LTE LATAM 128GB XT2333-1","motorola-moto-g23-2023-standard-edition-dual-sim-td-lte-latam-128gb-xt2333-1","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a6142ae65705bc098ad846d/edit"
"6a6142af65705bc098ad846e","Motorola","Moto G23 2023 Standard Edition Dual SIM TD-LTE LATAM 128GB XT2333-4","motorola-moto-g23-2023-standard-edition-dual-sim-td-lte-latam-128gb-xt2333-4","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a6142af65705bc098ad846e/edit"
"6a6142ae65705bc098ad846b","Motorola","Moto G23 2023 Standard Edition Global Dual SIM TD-LTE 128GB XT2333-3","motorola-moto-g23-2023-standard-edition-global-dual-sim-td-lte-128gb-xt2333-3","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a6142ae65705bc098ad846b/edit"
"6a6142ae65705bc098ad846c","Motorola","Moto G23 2023 Standard Edition TD-LTE LATAM 128GB XT2333-1","motorola-moto-g23-2023-standard-edition-td-lte-latam-128gb-xt2333-1","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a6142ae65705bc098ad846c/edit"
"6a613d99ac229cc2058baaa4","Motorola","Moto G30 2021 Premium Edition Global Dual SIM TD-LTE 128GB XT2129-2","motorola-moto-g30-2021-premium-edition-global-dual-sim-td-lte-128gb-xt2129-2","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a613d99ac229cc2058baaa4/edit"
"6a613d9fac229cc2058baac6","Motorola","Moto G30 2021 Standard Edition Dual SIM TD-LTE APAC 64GB XT2129-2","motorola-moto-g30-2021-standard-edition-dual-sim-td-lte-apac-64gb-xt2129-2","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a613d9fac229cc2058baac6/edit"
"6a613da0ac229cc2058baac7","Motorola","Moto G30 2021 Standard Edition Dual SIM TD-LTE LATAM 128GB XT2129-1","motorola-moto-g30-2021-standard-edition-dual-sim-td-lte-latam-128gb-xt2129-1","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a613da0ac229cc2058baac7/edit"
"6a613d9fac229cc2058baac5","Motorola","Moto G30 2021 Standard Edition Global Dual SIM TD-LTE 128GB XT2129-2","motorola-moto-g30-2021-standard-edition-global-dual-sim-td-lte-128gb-xt2129-2","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a613d9fac229cc2058baac5/edit"
"6a613da0ac229cc2058baac8","Motorola","Moto G30 2021 Standard Edition TD-LTE LATAM 128GB XT2129-1","motorola-moto-g30-2021-standard-edition-td-lte-latam-128gb-xt2129-1","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a613da0ac229cc2058baac8/edit"
"6a613f373c7e1590f04986d7","Motorola","Moto G31 2021 Dual SIM TD-LTE APAC 128GB XT2173-2","motorola-moto-g31-2021-dual-sim-td-lte-apac-128gb-xt2173-2","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a613f373c7e1590f04986d7/edit"
"6a613f373c7e1590f04986d8","Motorola","Moto G31 2021 Dual SIM TD-LTE APAC 64GB XT2173-2","motorola-moto-g31-2021-dual-sim-td-lte-apac-64gb-xt2173-2","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a613f373c7e1590f04986d8/edit"
"6a613f373c7e1590f04986d5","Motorola","Moto G31 2021 Dual SIM TD-LTE LATAM 128GB XT2173-1","motorola-moto-g31-2021-dual-sim-td-lte-latam-128gb-xt2173-1","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a613f373c7e1590f04986d5/edit"
"6a613f363c7e1590f04986d2","Motorola","Moto G31 2021 Global Dual SIM TD-LTE 128GB XT2173-3","motorola-moto-g31-2021-global-dual-sim-td-lte-128gb-xt2173-3","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a613f363c7e1590f04986d2/edit"
"6a613f373c7e1590f04986d4","Motorola","Moto G31 2021 Global Dual SIM TD-LTE 64GB XT2173-3","motorola-moto-g31-2021-global-dual-sim-td-lte-64gb-xt2173-3","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a613f373c7e1590f04986d4/edit"
"6a613f373c7e1590f04986d6","Motorola","Moto G31 2021 TD-LTE LATAM 128GB XT2173-1","motorola-moto-g31-2021-td-lte-latam-128gb-xt2173-1","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a613f373c7e1590f04986d6/edit"
"6a61394894618d073c6ae499","Motorola","Moto G32 128GB","motorola-moto-g32-128gb","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a61394894618d073c6ae499/edit"
"6a61418e65705bc098ad8125","Motorola","Moto G32 2022 Premium Edition Global Dual SIM TD-LTE 128GB XT2235-2","motorola-moto-g32-2022-premium-edition-global-dual-sim-td-lte-128gb-xt2235-2","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a61418e65705bc098ad8125/edit"
"6a61418e65705bc098ad8129","Motorola","Moto G32 2022 Standard Edition Dual SIM TD-LTE APAC 128GB XT2235-3","motorola-moto-g32-2022-standard-edition-dual-sim-td-lte-apac-128gb-xt2235-3","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a61418e65705bc098ad8129/edit"
"6a61418e65705bc098ad8127","Motorola","Moto G32 2022 Standard Edition Dual SIM TD-LTE LATAM 128GB XT2235-1","motorola-moto-g32-2022-standard-edition-dual-sim-td-lte-latam-128gb-xt2235-1","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a61418e65705bc098ad8127/edit"
"6a61418d65705bc098ad8124","Motorola","Moto G32 2022 Standard Edition Global Dual SIM TD-LTE 128GB XT2235-2","motorola-moto-g32-2022-standard-edition-global-dual-sim-td-lte-128gb-xt2235-2","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a61418d65705bc098ad8124/edit"
"6a61418e65705bc098ad8126","Motorola","Moto G32 2022 Standard Edition Global Dual SIM TD-LTE 64GB XT2235-2","motorola-moto-g32-2022-standard-edition-global-dual-sim-td-lte-64gb-xt2235-2","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a61418e65705bc098ad8126/edit"
"6a61418e65705bc098ad8128","Motorola","Moto G32 2022 Standard Edition TD-LTE LATAM 128GB XT2235-1","motorola-moto-g32-2022-standard-edition-td-lte-latam-128gb-xt2235-1","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a61418e65705bc098ad8128/edit"
"6a57fb4e38525c2b6bdd75d1","Motorola","Moto G34","motorola-moto-g34","specs","","","","","","","","PTA Approved","unverified","","/admin/phones/6a57fb4e38525c2b6bdd75d1/edit"
"6a61394294618d073c6ae47c","Motorola","Moto G35 128GB","motorola-moto-g35-128gb","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a61394294618d073c6ae47c/edit"
"6a61394394618d073c6ae47d","Motorola","Moto G35 256GB","motorola-moto-g35-256gb","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a61394394618d073c6ae47d/edit"
"6a613ec73c7e1590f04984f4","Motorola","Moto G40 Fusion 2021 Dual SIM TD-LTE IN 128GB XT2147-1","motorola-moto-g40-fusion-2021-dual-sim-td-lte-in-128gb-xt2147-1","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a613ec73c7e1590f04984f4/edit"
"6a613eca3c7e1590f0498503","Motorola","Moto G40 Fusion 2021 Dual SIM TD-LTE IN 64GB XT2147-1","motorola-moto-g40-fusion-2021-dual-sim-td-lte-in-64gb-xt2147-1","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a613eca3c7e1590f0498503/edit"
"6a613f113c7e1590f049867b","Motorola","Moto G41 2021 Premium Edition Global Dual SIM TD-LTE 128GB XT2167-2","motorola-moto-g41-2021-premium-edition-global-dual-sim-td-lte-128gb-xt2167-2","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a613f113c7e1590f049867b/edit"
"6a613f113c7e1590f0498679","Motorola","Moto G41 2021 Standard Edition Dual SIM TD-LTE LATAM 128GB XT2167-1","motorola-moto-g41-2021-standard-edition-dual-sim-td-lte-latam-128gb-xt2167-1","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a613f113c7e1590f0498679/edit"
"6a613f113c7e1590f0498678","Motorola","Moto G41 2021 Standard Edition Global Dual SIM TD-LTE 128GB XT2167-2","motorola-moto-g41-2021-standard-edition-global-dual-sim-td-lte-128gb-xt2167-2","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a613f113c7e1590f0498678/edit"
"6a613f113c7e1590f049867a","Motorola","Moto G41 2021 Standard Edition TD-LTE LATAM 128GB XT2167-1","motorola-moto-g41-2021-standard-edition-td-lte-latam-128gb-xt2167-1","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a613f113c7e1590f049867a/edit"
"6a61394894618d073c6ae498","Motorola","Moto G42 128GB","motorola-moto-g42-128gb","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a61394894618d073c6ae498/edit"
"6a61411965705bc098ad8034","Motorola","Moto G42 2022 Premium Edition Global Dual SIM TD-LTE 128GB XT2233-2","motorola-moto-g42-2022-premium-edition-global-dual-sim-td-lte-128gb-xt2233-2","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a61411965705bc098ad8034/edit"
"6a61411965705bc098ad8036","Motorola","Moto G42 2022 Standard Edition Dual SIM TD-LTE LATAM 128GB XT2233-1","motorola-moto-g42-2022-standard-edition-dual-sim-td-lte-latam-128gb-xt2233-1","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a61411965705bc098ad8036/edit"
"6a61411765705bc098ad802c","Motorola","Moto G42 2022 Standard Edition Global Dual SIM TD-LTE 128GB XT2233-2","motorola-moto-g42-2022-standard-edition-global-dual-sim-td-lte-128gb-xt2233-2","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a61411765705bc098ad802c/edit"
"6a61411965705bc098ad8035","Motorola","Moto G42 2022 Standard Edition Global Dual SIM TD-LTE 64GB XT2233-2","motorola-moto-g42-2022-standard-edition-global-dual-sim-td-lte-64gb-xt2233-2","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a61411965705bc098ad8035/edit"
"6a61411965705bc098ad8037","Motorola","Moto G42 2022 Standard Edition TD-LTE LATAM 128GB XT2233-1","motorola-moto-g42-2022-standard-edition-td-lte-latam-128gb-xt2233-1","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a61411965705bc098ad8037/edit"
"6a61394394618d073c6ae47e","Motorola","Moto G45 128GB","motorola-moto-g45-128gb","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a61394394618d073c6ae47e/edit"
"6a61394394618d073c6ae47f","Motorola","Moto G45 256GB","motorola-moto-g45-256gb","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a61394394618d073c6ae47f/edit"
"6a613ec23c7e1590f04984db","Motorola","Moto G50 5G 2021 Dual SIM TD-LTE CN 128GB XT2137-2","motorola-moto-g50-5g-2021-dual-sim-td-lte-cn-128gb-xt2137-2","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a613ec23c7e1590f04984db/edit"
"6a613ec13c7e1590f04984d3","Motorola","Moto G50 5G 2021 Global Dual SIM TD-LTE 128GB XT2137-1","motorola-moto-g50-5g-2021-global-dual-sim-td-lte-128gb-xt2137-1","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a613ec13c7e1590f04984d3/edit"
"6a613ec23c7e1590f04984dc","Motorola","Moto G50 5G 2021 Global Dual SIM TD-LTE 128GB XT2149-1","motorola-moto-g50-5g-2021-global-dual-sim-td-lte-128gb-xt2149-1","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a613ec23c7e1590f04984dc/edit"
"6a613ec23c7e1590f04984da","Motorola","Moto G50 5G 2021 Global Dual SIM TD-LTE 64GB XT2137-1","motorola-moto-g50-5g-2021-global-dual-sim-td-lte-64gb-xt2137-1","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a613ec23c7e1590f04984da/edit"
"6a613ec33c7e1590f04984dd","Motorola","Moto G50 5G 2021 Global TD-LTE 128GB XT2149-1","motorola-moto-g50-5g-2021-global-td-lte-128gb-xt2149-1","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a613ec33c7e1590f04984dd/edit"
"6a61402365705bc098ad7d35","Motorola","Moto G51 5G 2021 Dual SIM TD-LTE CN 128GB XT2171-3","motorola-moto-g51-5g-2021-dual-sim-td-lte-cn-128gb-xt2171-3","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a61402365705bc098ad7d35/edit"
"6a61402265705bc098ad7d32","Motorola","Moto G51 5G 2021 Dual SIM TD-LTE IN 64GB XT2171-2","motorola-moto-g51-5g-2021-dual-sim-td-lte-in-64gb-xt2171-2","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a61402265705bc098ad7d32/edit"
"6a61402265705bc098ad7d33","Motorola","Moto G51 5G 2021 Dual SIM TD-LTE LATAM 128GB XT2171-1","motorola-moto-g51-5g-2021-dual-sim-td-lte-latam-128gb-xt2171-1","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a61402265705bc098ad7d33/edit"
"6a61402265705bc098ad7d2f","Motorola","Moto G51 5G 2021 Global Dual SIM TD-LTE 64GB XT2171-2","motorola-moto-g51-5g-2021-global-dual-sim-td-lte-64gb-xt2171-2","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a61402265705bc098ad7d2f/edit"
"6a61402365705bc098ad7d34","Motorola","Moto G51 5G 2021 TD-LTE LATAM 128GB XT2171-1","motorola-moto-g51-5g-2021-td-lte-latam-128gb-xt2171-1","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a61402365705bc098ad7d34/edit"
"6a61410165705bc098ad7fc2","Motorola","Moto G52 2022 Premium Edition Global Dual SIM TD-LTE 128GB XT2221-1","motorola-moto-g52-2022-premium-edition-global-dual-sim-td-lte-128gb-xt2221-1","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a61410165705bc098ad7fc2/edit"
"6a61410165705bc098ad7fc0","Motorola","Moto G52 2022 Premium Edition TD-LTE LATAM 128GB XT2221-2","motorola-moto-g52-2022-premium-edition-td-lte-latam-128gb-xt2221-2","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a61410165705bc098ad7fc0/edit"
"6a61410165705bc098ad7fc1","Motorola","Moto G52 2022 Premium Edition TD-LTE LATAM 256GB XT2221-2","motorola-moto-g52-2022-premium-edition-td-lte-latam-256gb-xt2221-2","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a61410165705bc098ad7fc1/edit"
"6a61410065705bc098ad7fbd","Motorola","Moto G52 2022 Standard Edition Dual SIM TD-LTE LATAM 128GB XT2221-2","motorola-moto-g52-2022-standard-edition-dual-sim-td-lte-latam-128gb-xt2221-2","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a61410065705bc098ad7fbd/edit"
"6a6140fe65705bc098ad7fb5","Motorola","Moto G52 2022 Standard Edition Global Dual SIM TD-LTE 128GB XT2221-1","motorola-moto-g52-2022-standard-edition-global-dual-sim-td-lte-128gb-xt2221-1","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a6140fe65705bc098ad7fb5/edit"
"6a61410165705bc098ad7fc3","Motorola","Moto G52 2022 Standard Edition Global Dual SIM TD-LTE 64GB XT2221-1","motorola-moto-g52-2022-standard-edition-global-dual-sim-td-lte-64gb-xt2221-1","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a61410165705bc098ad7fc3/edit"
"6a61410065705bc098ad7fbe","Motorola","Moto G52 2022 Standard Edition TD-LTE LATAM 128GB XT2221-2","motorola-moto-g52-2022-standard-edition-td-lte-latam-128gb-xt2221-2","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a61410065705bc098ad7fbe/edit"
"6a61410165705bc098ad7fbf","Motorola","Moto G52 2022 Standard Edition TD-LTE LATAM 256GB XT2221-2","motorola-moto-g52-2022-standard-edition-td-lte-latam-256gb-xt2221-2","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a61410165705bc098ad7fbf/edit"
"6a61410565705bc098ad7fd5","Motorola","Moto G52j 5G 2022 Dual SIM TD-LTE JP 128GB XT2219-1","motorola-moto-g52j-5g-2022-dual-sim-td-lte-jp-128gb-xt2219-1","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a61410565705bc098ad7fd5/edit"
"6a6142aa65705bc098ad8457","Motorola","Moto G52j II 5G 2022 Dual SIM TD-LTE JP 128GB XT2219-1","motorola-moto-g52j-ii-5g-2022-dual-sim-td-lte-jp-128gb-xt2219-1","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a6142aa65705bc098ad8457/edit"
"6a61429e65705bc098ad841d","Motorola","Moto G53 5G 2022 Premium Edition TD-LTE LATAM 128GB XT2335-1","motorola-moto-g53-5g-2022-premium-edition-td-lte-latam-128gb-xt2335-1","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a61429e65705bc098ad841d/edit"
"6a61429e65705bc098ad841e","Motorola","Moto G53 5G 2022 Standard Edition Dual SIM TD-LTE CN 128GB XT2335-3","motorola-moto-g53-5g-2022-standard-edition-dual-sim-td-lte-cn-128gb-xt2335-3","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a61429e65705bc098ad841e/edit"
"6a61429e65705bc098ad841c","Motorola","Moto G53 5G 2022 Standard Edition Dual SIM TD-LTE LATAM 128GB XT2335-1","motorola-moto-g53-5g-2022-standard-edition-dual-sim-td-lte-latam-128gb-xt2335-1","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a61429e65705bc098ad841c/edit"
"6a61429c65705bc098ad8412","Motorola","Moto G53 5G 2022 Standard Edition Global Dual SIM TD-LTE 128GB XT2335-2","motorola-moto-g53-5g-2022-standard-edition-global-dual-sim-td-lte-128gb-xt2335-2","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a61429c65705bc098ad8412/edit"
"6a61429f65705bc098ad841f","Motorola","Moto G53 5G 2022 Top Edition Dual SIM TD-LTE CN 128GB XT2335-3","motorola-moto-g53-5g-2022-top-edition-dual-sim-td-lte-cn-128gb-xt2335-3","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a61429f65705bc098ad841f/edit"
"6a61429f65705bc098ad8420","Motorola","Moto G53j 5G 2023 Dual SIM TD-LTE JP 128GB XT2335-5","motorola-moto-g53j-5g-2023-dual-sim-td-lte-jp-128gb-xt2335-5","specs","","","","","","","","Unknown","unverified","","/admin/phones/6a61429f65705bc098ad8420/edit"
